"id","natemis_number","name","natemis_quintile","natemis_province_id"
916410508,916410508,"MAGOME","Q1","base.state_za_lp"
916410515,916410515,"MAHUMANI","Q2","base.state_za_lp"
916410539,916410539,"MAKOVONGO","Q3","base.state_za_lp"
916410546,916410546,"MALENGA","Q2","base.state_za_lp"
916410553,916410553,"MANGHEZI","Q1","base.state_za_lp"
916410560,916410560,"MAPHUSHA","Q1","base.state_za_lp"
916410577,916410577,"MASHENGANI","Q2","base.state_za_lp"
916410584,916410584,"MASWANGANYI","Q3","base.state_za_lp"
916410607,916410607,"MAVALANI","Q1","base.state_za_lp"
916410614,916410614,"MBHANGAZEKI","Q2","base.state_za_lp"
916410621,916410621,"MBHURENI","Q1","base.state_za_lp"
916410638,916410638,"MEHLEKETO","Q3","base.state_za_lp"
916410645,916410645,"MHLANGANISWENI","Q2","base.state_za_lp"
916410652,916410652,"M.K. KHAMBANI","Q2","base.state_za_lp"
916410669,916410669,"MUHAWU","Q1","base.state_za_lp"
916410676,916410676,"MUKULA","Q2","base.state_za_lp"
916410683,916410683,"MUNGHONGHOMA","Q1","base.state_za_lp"
916410690,916410690,"MUNINGINISI","Q1","base.state_za_lp"
916410706,916410706,"MUSHIYANI","Q1","base.state_za_lp"
916410713,916410713,"MUSWANAMA","Q1","base.state_za_lp"
916410720,916410720,"MUYEXE","Q1","base.state_za_lp"
916410737,916410737,"NDENGEZA","Q1","base.state_za_lp"
916410744,916410744,"NDINDANI-HLOMELA","Q1","base.state_za_lp"
916410751,916410751,"NDZALAMA","Q3","base.state_za_lp"
916410768,916410768,"NGHALALUME","Q1","base.state_za_lp"
916410775,916410775,"NGHATSANI","Q1","base.state_za_lp"
916410782,916410782,"NGHILAZI","Q1","base.state_za_lp"
916410799,916410799,"NHLALALA","Q3","base.state_za_lp"
916410805,916410805,"NHLUVUKO","Q2","base.state_za_lp"
916410812,916410812,"NKAMI","Q1","base.state_za_lp"
916410843,916410843,"NKOMO","Q1","base.state_za_lp"
916410867,916410867,"NGCECHE","Q1","base.state_za_lp"
916410898,916410898,"PFUNANI","Q1","base.state_za_lp"
916410904,916410904,"PFUXETANI","Q1","base.state_za_lp"
916410911,916410911,"PHAYIZANI","Q1","base.state_za_lp"
916410942,916410942,"RHIDA","Q2","base.state_za_lp"
916410959,916410959,"RIRHANDZU","Q1","base.state_za_lp"
916410966,916410966,"RISENGA","Q1","base.state_za_lp"
916410973,916410973,"RISINGA","Q3","base.state_za_lp"
916410980,916410980,"RITHLAVILE","Q3","base.state_za_lp"
916410997,916410997,"SAMSON SHIVITI","Q1","base.state_za_lp"
916411013,916411013,"SEMENDHE","Q1","base.state_za_lp"
916411037,916411037,"SIKHUNYANI","Q2","base.state_za_lp"
916411044,916411044,"SIYANDHANI","Q1","base.state_za_lp"
916411051,916411051,"SOLANI","Q1","base.state_za_lp"
916411068,916411068,"SUKANI","Q3","base.state_za_lp"
916411075,916411075,"TANANI","Q3","base.state_za_lp"
916411099,916411099,"THOMO  -1","Q3","base.state_za_lp"
916411112,916411112,"TLAKULANI","Q1","base.state_za_lp"
916411129,916411129,"TLHARIHANI","Q1","base.state_za_lp"
916411136,916411136,"TSHEMBHANI","Q1","base.state_za_lp"
916411143,916411143,"TSHOVANI","Q1","base.state_za_lp"
916411150,916411150,"VAHLAVE","Q2","base.state_za_lp"
916411167,916411167,"VUHEHLI","Q2","base.state_za_lp"
916411174,916411174,"VURHONGA","Q3","base.state_za_lp"
916411181,916411181,"VUSIZI","Q1","base.state_za_lp"
916411198,916411198,"VUTLHARI","Q1","base.state_za_lp"
916411204,916411204,"VUYANI","Q1","base.state_za_lp"
916411211,916411211,"XIKUKWANA","Q2","base.state_za_lp"
916411273,916411273,"NTSAKOMATSAKALI","Q1","base.state_za_lp"
916411310,916411310,"HIVUYERIWILE COMMERCIAL","Q3","base.state_za_lp"
916411327,916411327,"THANDABANTU","Q3","base.state_za_lp"
916411341,916411341,"MAFUMANI","Q3","base.state_za_lp"
916411402,916411402,"HASANI MNINGINISI","Q1","base.state_za_lp"
916411422,916411422,"GIYANI COMPREHENSIVE","Q3","base.state_za_lp"
916411455,916411455,"MAFANELE","Q1","base.state_za_lp"
916411466,916411466,"NWAKHADA","Q1","base.state_za_lp"
916412031,916412031,"MAKHETO","Q1","base.state_za_lp"
916412042,916412042,"MASIZA","Q1","base.state_za_lp"
916412053,916412053,"ST. PATRICK MATHIBELA","Q3","base.state_za_lp"
916412064,916412064,"KHANYISA","N/A","base.state_za_lp"
916420017,916420017,"ALBERT MABE","Q1","base.state_za_lp"
916420024,916420024,"BAMBENI","Q1","base.state_za_lp"
916420048,916420048,"CHARLIE RHANGANI","Q1","base.state_za_lp"
916420062,916420062,"DZUMERI","Q1","base.state_za_lp"
916420109,916420109,"GOVANI","Q1","base.state_za_lp"
916420123,916420123,"KATEKANI","Q1","base.state_za_lp"
916420246,916420246,"MABUNDA","Q1","base.state_za_lp"
916420260,916420260,"MAGULASAVI","Q1","base.state_za_lp"
916420284,916420284,"MAKHUVA","Q1","base.state_za_lp"
916420369,916420369,"MATSOTSOSELA","Q1","base.state_za_lp"
916420376,916420376,"MAYEPHU","Q1","base.state_za_lp"
916420390,916420390,"MHITLWA","Q1","base.state_za_lp"
916420406,916420406,"MIZUZWANA","Q1","base.state_za_lp"
916420437,916420437,"MZILELA","Q2","base.state_za_lp"
916420451,916420451,"NDHAMBI","Q1","base.state_za_lp"
916420468,916420468,"NDZHOVELA","Q1","base.state_za_lp"
916420475,916420475,"NGHONYAMA","Q1","base.state_za_lp"
916420512,916420512,"NYIKO","Q1","base.state_za_lp"
916420529,916420529,"NYUMBANI","Q2","base.state_za_lp"
916420536,916420536,"PHADI","Q1","base.state_za_lp"
916420659,916420659,"SASEKANI","Q1","base.state_za_lp"
916420697,916420697,"SHIHLOMULE","Q1","base.state_za_lp"
916420727,916420727,"UKUTHULA","Q1","base.state_za_lp"
916420758,916420758,"XITLAKATI","Q1","base.state_za_lp"
917420055,917420055,"CHUCHEKANI","Q1","base.state_za_lp"
917420079,917420079,"EHLEKETANI","Q3","base.state_za_lp"
917420222,917420222,"LULEKANI","Q3","base.state_za_lp"
917420321,917420321,"MASASWIVONA","Q3","base.state_za_lp"
917420482,917420482,"NTSHUXEKO","Q3","base.state_za_lp"
917420505,917420505,"NWASORINI","Q3","base.state_za_lp"
917420567,917420567,"PHULANIBYIHOLA","Q3","base.state_za_lp"
917420581,917420581,"PONDO","Q3","base.state_za_lp"
917420598,917420598,"PRIESKA","Q3","base.state_za_lp"
917420703,917420703,"SHIPHAMELE","Q1","base.state_za_lp"
917420734,917420734,"VATSWATSI","Q3","base.state_za_lp"
917420765,917420765,"XITLHANGU","Q1","base.state_za_lp"
917420789,917420789,"ZAVA","Q1","base.state_za_lp"
917420956,917420956,"NKATEKO","Q3","base.state_za_lp"
917420963,917420963,"MAJEJE","Q3","base.state_za_lp"
917420970,917420970,"HINKHESILE","Q1","base.state_za_lp"
917421101,917421101,"BARANUKA","Q1","base.state_za_lp"
918510019,918510019,"ABEL","Q1","base.state_za_lp"
918510026,918510026,"BOKE","Q1","base.state_za_lp"
918510033,918510033,"BOLOBEDU","Q1","base.state_za_lp"
918510040,918510040,"BOLOTSWI","Q1","base.state_za_lp"
918510057,918510057,"BORELETSANE","Q1","base.state_za_lp"
918510064,918510064,"BOTLUDI","Q1","base.state_za_lp"
918510085,918510085,"FEMANE","Q1","base.state_za_lp"
918510095,918510095,"KELEKESE","Q1","base.state_za_lp"
918510101,918510101,"KGAPANE","Q3","base.state_za_lp"
918510118,918510118,"KGOBAKANANE","Q1","base.state_za_lp"
918510125,918510125,"KGWEKGWE","Q2","base.state_za_lp"
918510132,918510132,"KHEKHUTINI","Q1","base.state_za_lp"
918510149,918510149,"KHEOPENI","Q1","base.state_za_lp"
918510156,918510156,"KHESETHWANE","Q1","base.state_za_lp"
918510163,918510163,"KHETHAPOYE","Q1","base.state_za_lp"
918510170,918510170,"KHUBUDI","Q1","base.state_za_lp"
918510187,918510187,"KHUMELONG","Q2","base.state_za_lp"
918510194,918510194,"KHUTSONG","Q2","base.state_za_lp"
918510200,918510200,"LEAKHALE","Q2","base.state_za_lp"
918510217,918510217,"LEKUKELA","Q1","base.state_za_lp"
918510224,918510224,"LEKGWARENG","Q1","base.state_za_lp"
918510231,918510231,"LERALE","Q1","base.state_za_lp"
918510248,918510248,"LETSEKU","Q1","base.state_za_lp"
918510255,918510255,"MABJE-A-KGORO","Q1","base.state_za_lp"
918510262,918510262,"MABJEPILONG","Q1","base.state_za_lp"
918510279,918510279,"MAGOLETSA","Q3","base.state_za_lp"
918510286,918510286,"MAHEKGWE","Q1","base.state_za_lp"
918510293,918510293,"MAKGOPE","Q1","base.state_za_lp"
918510309,918510309,"MAKHEALA","Q1","base.state_za_lp"
918510323,918510323,"MAKOBO","Q1","base.state_za_lp"
918510330,918510330,"MAKOMA","Q1","base.state_za_lp"
918510347,918510347,"MALEMATSHA","Q1","base.state_za_lp"
918510354,918510354,"MALEMELA","Q1","base.state_za_lp"
918510361,918510361,"MALOBA","Q1","base.state_za_lp"
918510378,918510378,"MALOTI","Q1","base.state_za_lp"
918510385,918510385,"MAMATLEPA KGASHANE","Q3","base.state_za_lp"
918510415,918510415,"MANONYANENG","Q1","base.state_za_lp"
918510422,918510422,"MAOLWE","Q1","base.state_za_lp"
918510439,918510439,"MAPAANA","Q3","base.state_za_lp"
918510446,918510446,"MAPITLULA","Q3","base.state_za_lp"
918510453,918510453,"MAPULA","Q1","base.state_za_lp"
918510460,918510460,"MIRAGOMA","Q1","base.state_za_lp"
918510477,918510477,"MASALANABO","Q1","base.state_za_lp"
918510484,918510484,"MASEFORA","Q1","base.state_za_lp"
918510490,918510490,"MASEKWANE","Q1","base.state_za_lp"
918510507,918510507,"MASELEKWANE","Q1","base.state_za_lp"
918510521,918510521,"MASHAO","Q1","base.state_za_lp"
918510538,918510538,"MASHOORO","Q1","base.state_za_lp"
918510545,918510545,"MASOPHA","Q2","base.state_za_lp"
918510576,918510576,"MATOKANE","Q1","base.state_za_lp"
918510590,918510590,"MATSEKE","Q1","base.state_za_lp"
918510606,918510606,"MATSHWI","Q1","base.state_za_lp"
918510637,918510637,"MODIPE","Q1","base.state_za_lp"
918510651,918510651,"MODUBATSE","Q3","base.state_za_lp"
918510668,918510668,"MODUMAANE","Q1","base.state_za_lp"
918510682,918510682,"MOHLATLEGO MACHABA","Q3","base.state_za_lp"
918510699,918510699,"MOKOPE","Q1","base.state_za_lp"
918510705,918510705,"MOKOTO","Q1","base.state_za_lp"
918510712,918510712,"MOLAI JUBILEE","Q1","base.state_za_lp"
918510743,918510743,"MOPYE","Q1","base.state_za_lp"
918510750,918510750,"MORWATSHEHLA","Q1","base.state_za_lp"
918510767,918510767,"MOTSIPA","Q1","base.state_za_lp"
918510781,918510781,"MPHIRI-O-TEE","Q1","base.state_za_lp"
918510811,918510811,"FOBENI","Q3","base.state_za_lp"
918510835,918510835,"PULANE","Q1","base.state_za_lp"
918510859,918510859,"STANLEY MOPAI","Q3","base.state_za_lp"
918510866,918510866,"RAMA","Q1","base.state_za_lp"
918510873,918510873,"RAMABOLELA","Q1","base.state_za_lp"
918510880,918510880,"RAMAOLWANE","Q2","base.state_za_lp"
918510903,918510903,"RAMOTSHINYADI","Q1","base.state_za_lp"
918510927,918510927,"RETHUSHEGILE","Q1","base.state_za_lp"
918510934,918510934,"SEKGWARE","Q1","base.state_za_lp"
918510941,918510941,"SEKHUKHUMELE","Q3","base.state_za_lp"
918510958,918510958,"SEMARELA","Q1","base.state_za_lp"
918510965,918510965,"SENWABAKGOLOLO","Q1","base.state_za_lp"
918510989,918510989,"TSHWENI","Q3","base.state_za_lp"
918510996,918510996,"MAULOKO","Q1","base.state_za_lp"
918511005,918511005,"MAWA","Q1","base.state_za_lp"
918511012,918511012,"MEDINGEN","Q3","base.state_za_lp"
918511029,918511029,"METSI-A-PHEPA","Q1","base.state_za_lp"
918511036,918511036,"MMANKOPANA","Q1","base.state_za_lp"
918511043,918511043,"MOHALE","Q1","base.state_za_lp"
918511050,918511050,"MOHOKONE","Q1","base.state_za_lp"
918511067,918511067,"MOKGADI","Q3","base.state_za_lp"
918511074,918511074,"MOKGWATHI","Q1","base.state_za_lp"
918511081,918511081,"MOKUTUPI","Q3","base.state_za_lp"
918511098,918511098,"MOKWASELE","Q1","base.state_za_lp"
918511104,918511104,"MOLEKETLA","Q1","base.state_za_lp"
918511111,918511111,"MOLOKWANE","Q1","base.state_za_lp"
918511128,918511128,"MORAPALALA","Q1","base.state_za_lp"
918511135,918511135,"MORUTSI","Q1","base.state_za_lp"
918511142,918511142,"MOSHAKGA","Q1","base.state_za_lp"
918511166,918511166,"MOTHOMENG","Q1","base.state_za_lp"
918511173,918511173,"MOTUPAKGOMO","Q1","base.state_za_lp"
918511180,918511180,"MPEPULE  -2","Q1","base.state_za_lp"
918511210,918511210,"OOGHOEK","Q1","base.state_za_lp"
918511230,918511230,"NORTHAMPTON","Q1","base.state_za_lp"
918511234,918511234,"PHOLOAHLABA","Q3","base.state_za_lp"
918511258,918511258,"MADUMANE","Q1","base.state_za_lp"
918511272,918511272,"RAMAKHUMA","Q1","base.state_za_lp"
918511289,918511289,"RAMAROKA","Q1","base.state_za_lp"
918511296,918511296,"RATHAGA","Q3","base.state_za_lp"
918511319,918511319,"SARA","Q3","base.state_za_lp"
918511320,918511320,"RATSEKE","Q1","base.state_za_lp"
918511326,918511326,"SEFAHONE","Q1","base.state_za_lp"
918511340,918511340,"SEKGOTHI","Q1","base.state_za_lp"
918511357,918511357,"SENAKWE","Q1","base.state_za_lp"
918511364,918511364,"SENOPELWA","Q1","base.state_za_lp"
918511371,918511371,"SERIPE","Q1","base.state_za_lp"
918511388,918511388,"SETHONG","Q1","base.state_za_lp"
918511395,918511395,"SETLOUMANE","Q1","base.state_za_lp"
918511401,918511401,"SHAMIRIRI","Q1","base.state_za_lp"
918511418,918511418,"SHOTONG","Q2","base.state_za_lp"
918511425,918511425,"TAULOME","Q1","base.state_za_lp"
918511432,918511432,"THABISONG","Q1","base.state_za_lp"
918511449,918511449,"THAPANE","Q3","base.state_za_lp"
918511463,918511463,"TLHAPEDI","Q1","base.state_za_lp"
918511470,918511470,"TLHOTLHOKWE","Q1","base.state_za_lp"
918511487,918511487,"TSOGANG","Q1","base.state_za_lp"
918511494,918511494,"TUMEDI","Q1","base.state_za_lp"
918511500,918511500,"VALLAMBROSA","Q1","base.state_za_lp"
918511517,918511517,"W.M. KGATLA","Q3","base.state_za_lp"
918512121,918512121,"MAMANYOHA","Q1","base.state_za_lp"
918512138,918512138,"MATARAPANE","Q1","base.state_za_lp"
918512145,918512145,"MANWAGAE","Q1","base.state_za_lp"
918512183,918512183,"MOTLOBONI","Q1","base.state_za_lp"
918512190,918512190,"TLHABELENI","Q1","base.state_za_lp"
918512213,918512213,"MAMODING","Q1","base.state_za_lp"
918512220,918512220,"MOOKGO","Q1","base.state_za_lp"
918512497,918512497,"MOTHOBEKHI","Q1","base.state_za_lp"
918512623,918512623,"MPAPATLA","Q1","base.state_za_lp"
918512746,918512746,"THE KING'S COURT","N/A","base.state_za_lp"
918520085,918520085,"KHATHOLA","Q1","base.state_za_lp"
918520092,918520092,"KHEALE","Q1","base.state_za_lp"
918520108,918520108,"KHEODI","Q1","base.state_za_lp"
918520405,918520405,"DULANG","Q1","base.state_za_lp"
918520450,918520450,"JAMELA","Q1","base.state_za_lp"
918520498,918520498,"KUBUNE","Q1","base.state_za_lp"
918520511,918520511,"LEBAKA","Q1","base.state_za_lp"
918520535,918520535,"M.R. MAMAILA","Q1","base.state_za_lp"
918520603,918520603,"MAMOKGADI","Q1","base.state_za_lp"
918520665,918520665,"MAUFOTA","Q1","base.state_za_lp"
918520764,918520764,"NAKAMPE","Q1","base.state_za_lp"
918520825,918520825,"NOKANE","Q1","base.state_za_lp"
918520917,918520917,"RAMATIMANA","Q1","base.state_za_lp"
918520924,918520924,"RAMOLLO","Q1","base.state_za_lp"
918520979,918520979,"SEHONWE","Q1","base.state_za_lp"
918521095,918521095,"GEORGE MSWAZI","Q3","base.state_za_lp"
918521255,918521255,"PHAKENG","Q1","base.state_za_lp"
918521293,918521293,"NTLAGENE","Q1","base.state_za_lp"
918521309,918521309,"MAKGOPELE","Q1","base.state_za_lp"
918521316,918521316,"RAMMILA","Q1","base.state_za_lp"
918521323,918521323,"REALEDISHA","Q1","base.state_za_lp"
918521330,918521330,"TSEANA","Q1","base.state_za_lp"
918521347,918521347,"MAMPEULE","Q1","base.state_za_lp"
918521354,918521354,"MOLATE","Q1","base.state_za_lp"
918521361,918521361,"MOKUTU","Q1","base.state_za_lp"
918521378,918521378,"MODISHA","Q1","base.state_za_lp"
918521385,918521385,"MAKHAKA","Q1","base.state_za_lp"
918521408,918521408,"MMABA","Q1","base.state_za_lp"
918530204,918530204,"MDINGAZI","Q1","base.state_za_lp"
918530853,918530853,"MPAPALATI","Q1","base.state_za_lp"
918530884,918530884,"MHLAVASI","Q1","base.state_za_lp"
918531207,918531207,"XIRHULURHULU","Q1","base.state_za_lp"
918610360,918610360,"MANKOPANE","Q1","base.state_za_lp"
919241467,919241467,"THUNE","Q2","base.state_za_lp"
919340210,919340210,"SEPHUKUBJE","Q1","base.state_za_lp"
919340227,919340227,"SEBELAOLO","Q2","base.state_za_lp"
919340234,919340234,"RAMAITE","Q1","base.state_za_lp"
919340241,919340241,"PHETOLE","Q1","base.state_za_lp"
919340258,919340258,"NKEI","Q2","base.state_za_lp"
919340265,919340265,"MOTSOKOTSA","Q1","base.state_za_lp"
919340272,919340272,"MASEHLONE","Q2","base.state_za_lp"
919340289,919340289,"MAMAILA","Q1","base.state_za_lp"
919340302,919340302,"KOPANANG","Q1","base.state_za_lp"
919340333,919340333,"MOTLALAOHLE","Q2","base.state_za_lp"
919340340,919340340,"RAMPO","Q2","base.state_za_lp"
919340357,919340357,"SEALE","Q3","base.state_za_lp"
919340364,919340364,"LEPHAI","Q1","base.state_za_lp"
919340371,919340371,"MAMOKUTUPI","Q2","base.state_za_lp"
919340388,919340388,"MASEDI","Q3","base.state_za_lp"
919340395,919340395,"MASHAHA","Q2","base.state_za_lp"
919340418,919340418,"MOKOMENE","Q3","base.state_za_lp"
919340432,919340432,"SEFOLOKO","Q3","base.state_za_lp"
919340456,919340456,"BOTLOKWA","Q2","base.state_za_lp"
919340463,919340463,"MAPALEDI","Q2","base.state_za_lp"
919340487,919340487,"MAMOTHE","Q3","base.state_za_lp"
919340494,919340494,"MALEBALA","Q1","base.state_za_lp"
919340517,919340517,"MAKWA","Q1","base.state_za_lp"
919340579,919340579,"IKAGELENG","Q3","base.state_za_lp"
919340593,919340593,"BODUMA","Q2","base.state_za_lp"
919340609,919340609,"TIDIMA","Q2","base.state_za_lp"
919340630,919340630,"SEPHALA","Q2","base.state_za_lp"
919340647,919340647,"RATHOMA","Q2","base.state_za_lp"
919340661,919340661,"MAKGATO","Q2","base.state_za_lp"
919340678,919340678,"KGARAHARA","Q2","base.state_za_lp"
919340685,919340685,"LETHEBA","Q2","base.state_za_lp"
919340692,919340692,"RAMOTLHALE","Q2","base.state_za_lp"
919340715,919340715,"PHEEHA","Q1","base.state_za_lp"
919340753,919340753,"TSHANGWANE","Q1","base.state_za_lp"
919340760,919340760,"MANKETE","Q1","base.state_za_lp"
919340777,919340777,"SENWAMOKGOPE","Q2","base.state_za_lp"
919340784,919340784,"ITIELENE","Q3","base.state_za_lp"
919340791,919340791,"KGWADU","Q2","base.state_za_lp"
919340807,919340807,"KHUNWANA","Q2","base.state_za_lp"
919340814,919340814,"LEFATANE","Q2","base.state_za_lp"
919340821,919340821,"LEPHALALA","Q2","base.state_za_lp"
919340838,919340838,"MABEBA","Q2","base.state_za_lp"
919340845,919340845,"MABYANENE","Q2","base.state_za_lp"
919340852,919340852,"MAMOTHIBI","Q2","base.state_za_lp"
919340869,919340869,"MAMOTSHANA","Q2","base.state_za_lp"
919340876,919340876,"MASWAHLANE","Q3","base.state_za_lp"
919340883,919340883,"MAUTSWI","Q2","base.state_za_lp"
919340890,919340890,"MOLEMOLE","Q2","base.state_za_lp"
919340906,919340906,"MOSIMA  -1","Q2","base.state_za_lp"
919340913,919340913,"PULEDI","Q2","base.state_za_lp"
919340920,919340920,"SEKITI","Q2","base.state_za_lp"
919340937,919340937,"SHAPO","Q2","base.state_za_lp"
919340944,919340944,"SOKA LEHOLO","Q2","base.state_za_lp"
919340951,919340951,"TLADI","Q2","base.state_za_lp"
919341039,919341039,"KOLOBETONA","Q1","base.state_za_lp"
919341046,919341046,"MAHUDU","Q1","base.state_za_lp"
919341053,919341053,"MANGOAKO","Q2","base.state_za_lp"
919341060,919341060,"MARUATONA","Q2","base.state_za_lp"
919341077,919341077,"MATHIBADIFATE","Q1","base.state_za_lp"
919341084,919341084,"MPHUMA","Q1","base.state_za_lp"
919341091,919341091,"NAHAKWE","Q1","base.state_za_lp"
919341107,919341107,"PELO YA KGOMO","Q1","base.state_za_lp"
919341114,919341114,"FEDILE","Q2","base.state_za_lp"
919341145,919341145,"MACHEPELELE","Q1","base.state_za_lp"
919341152,919341152,"RASEMA","Q2","base.state_za_lp"
919341169,919341169,"ST. BRENDAN'S CATHOLIC","Q4","base.state_za_lp"
919341572,919341572,"THABANATSHWANA","Q2","base.state_za_lp"
919341619,919341619,"MAKALA","Q1","base.state_za_lp"
919341800,919341800,"KHUDUGANE","Q2","base.state_za_lp"
919341864,919341864,"SELAMOLA","Q2","base.state_za_lp"
919341897,919341897,"MUROGOLO","Q2","base.state_za_lp"
919341919,919341919,"NAMATSABO","Q1","base.state_za_lp"
919341921,919341921,"RABATSWANA","Q1","base.state_za_lp"
919361613,919361613,"TSEKERE","Q1","base.state_za_lp"
920210029,920210029,"BATAUNG","Q2","base.state_za_lp"
920210050,920210050,"BODIROA","Q1","base.state_za_lp"
920210067,920210067,"BOIKHUTSO  -1","Q2","base.state_za_lp"
920210074,920210074,"BORWALATHOTO","Q1","base.state_za_lp"
920210098,920210098,"BOTSHWA","Q1","base.state_za_lp"
920210111,920210111,"DIKGOALE","Q1","base.state_za_lp"
920210128,920210128,"DIKOLOI","Q1","base.state_za_lp"
920210142,920210142,"DITATSU","Q2","base.state_za_lp"
920210173,920210173,"GEORGE TLADI TECHNICAL","Q2","base.state_za_lp"
920210210,920210210,"HOSEA MOCHEMI","Q1","base.state_za_lp"
920210227,920210227,"JOHN MOLOKOMME","Q1","base.state_za_lp"
920210241,920210241,"KAWENE","Q1","base.state_za_lp"
